asset_id,canonical_path,category,subcategory,asset_type,entity_name,direction,animation_state,frame,source_zip,source_path,sha256,status,notes,visual_master_status
A00492,npcs/blacksmith/animations/00_idle_01.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,idle_01,00,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/00_idle_01.png,788cc3ded8242babc8710b5ea879984e87af3cec92e912d58eef0e904b3c8665,copied,,VISUAL_MASTER_ADJUST
A00493,npcs/blacksmith/animations/01_idle_02.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,idle_02,01,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/01_idle_02.png,02f00141533ae7055de3398c395d4888396542a9096ac7952468af5cd719949e,copied,,VISUAL_MASTER_ADJUST
A00494,npcs/blacksmith/animations/02_idle_03.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,idle_03,02,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/02_idle_03.png,960f1a849d4f207874b6e63f389317c8133386ce29233af2701af7115b684a56,copied,,VISUAL_MASTER_ADJUST
A00495,npcs/blacksmith/animations/03_idle_04.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,idle_04,03,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/03_idle_04.png,da822fb4ab77ca5d1b70db7b52696922c13615f73c491ca0474b6936cadbea8a,copied,,VISUAL_MASTER_ADJUST
A00496,npcs/blacksmith/animations/04_greet_01.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,greet_01,04,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/04_greet_01.png,6eeb330d1e7bcd79ec2a169f7919d0c76c1e5d183b7d513c8bc0452a920a9513,copied,,VISUAL_MASTER_ADJUST
A00497,npcs/blacksmith/animations/05_greet_02.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,greet_02,05,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/05_greet_02.png,9e3230ad1afa91264ae00611ebc71d5422b54fdb0f14d6c22dedc81ba6e10201,copied,,VISUAL_MASTER_ADJUST
A00498,npcs/blacksmith/animations/06_greet_03.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,greet_03,06,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/06_greet_03.png,a2812c7d0ec4c3616867c7e4816dd625704e3eed61e42d1c80cd008b5b024233,copied,,VISUAL_MASTER_ADJUST
A00499,npcs/blacksmith/animations/07_greet_04.png,npcs,blacksmith,PRODUCTION_FRAME,blacksmith,,greet_04,07,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/frames/07_greet_04.png,31e8fcb5e02143645436e5f5a5d7d29785a77770d84e775f70baca33ebdef16d,copied,,VISUAL_MASTER_ADJUST
A00500,npcs/blacksmith/directions/back.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,back,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/back.png,b7d2817bfee34ea4b94aba4b88e5d958f38f0db9dda5878f3b6b2a49aa819c76,copied,,VISUAL_MASTER_READY
A00501,npcs/blacksmith/directions/back_left.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,back_left,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/back_left.png,d92dc4a77ea49b6d7e7dfb0e3cf0a0122669c64ef99d235ca38f298ba5b736b2,copied,,VISUAL_MASTER_READY
A00502,npcs/blacksmith/directions/back_right.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,back_right,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/back_right.png,bb64e0f7d44fd1b89000efdbde5a5efaa20f08147dfb6d34f3bdf882c7a65ee6,copied,,VISUAL_MASTER_READY
A00503,npcs/blacksmith/directions/front.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,front,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/front.png,845d2f06ea26a0c1a355fc6b1fc7cc14c36c0b654c1c4804349c6e55e9c11c47,copied,,VISUAL_MASTER_READY
A00504,npcs/blacksmith/directions/front_left.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,front_left,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/front_left.png,b529b160a5d01edc400a7f550694397b54f4b54e363790bdbcb8f034316bcd3e,copied,,VISUAL_MASTER_READY
A00505,npcs/blacksmith/directions/front_right.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,front_right,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/front_right.png,41d9abcb1a59dec2f96da21a029ea7426dfd622f78e20c890ea4f7d95c938a40,copied,,VISUAL_MASTER_READY
A00506,npcs/blacksmith/directions/left.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,left,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/left.png,9f9301ccab7997008a3d7d7541a12e2c09734d5a347d97a9585522243372c83a,copied,,VISUAL_MASTER_READY
A00507,npcs/blacksmith/directions/right.png,npcs,blacksmith,PRODUCTION_DIRECTION,blacksmith,right,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/right.png,a17d39b3e5dd200fc5796e6829d9bbb34599acffb253f91e9ac372d84b484b20,copied,,VISUAL_MASTER_READY
A00508,npcs/merchant/animations/00_idle_01.png,npcs,merchant,PRODUCTION_FRAME,merchant,,idle_01,00,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/00_idle_01.png,95ce65c2876c5bfa80385a40771202afb6bcb7ba08927aebc95331cdda2eb361,copied,,VISUAL_MASTER_ADJUST
A00509,npcs/merchant/animations/01_idle_02.png,npcs,merchant,PRODUCTION_FRAME,merchant,,idle_02,01,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/01_idle_02.png,8403236dc35ab1aac930a5f507a6b92f8289b7931fdecdba3357cd0280396253,copied,,VISUAL_MASTER_ADJUST
A00510,npcs/merchant/animations/02_idle_03.png,npcs,merchant,PRODUCTION_FRAME,merchant,,idle_03,02,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/02_idle_03.png,3170cc64b979d56f28ae8e210d944e10715fc6abe5d63c866880af47706ae3ea,copied,,VISUAL_MASTER_ADJUST
A00511,npcs/merchant/animations/03_idle_04.png,npcs,merchant,PRODUCTION_FRAME,merchant,,idle_04,03,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/03_idle_04.png,82658f243094bfea98e8fc35ceb0ee9f5a3850e31f0eb7f9e26bdd3d41e1de9d,copied,,VISUAL_MASTER_ADJUST
A00512,npcs/merchant/animations/04_talk_01.png,npcs,merchant,PRODUCTION_FRAME,merchant,,talk_01,04,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/04_talk_01.png,8d73baaa750add2b371b35d7d4b0575c7542d8603f99606bbfb2987e00326020,copied,,VISUAL_MASTER_ADJUST
A00513,npcs/merchant/animations/05_talk_02.png,npcs,merchant,PRODUCTION_FRAME,merchant,,talk_02,05,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/05_talk_02.png,45a666c4eca0309ff3c595b722cf9cbab10f142e025b6d030667c8e0df85a4c5,copied,,VISUAL_MASTER_ADJUST
A00514,npcs/merchant/animations/06_talk_03.png,npcs,merchant,PRODUCTION_FRAME,merchant,,talk_03,06,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/06_talk_03.png,f188eb82aec09c2c94b1adecf17191bec45f3d90bc4bfa74b059018a9f4b9090,copied,,VISUAL_MASTER_ADJUST
A00515,npcs/merchant/animations/07_talk_04.png,npcs,merchant,PRODUCTION_FRAME,merchant,,talk_04,07,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/frames/07_talk_04.png,4c52a5259e25a37a5684952298cc291b3ab03f7805a974069f0de0214c3dcac0,copied,,VISUAL_MASTER_ADJUST
A00516,npcs/merchant/directions/back.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,back,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/back.png,ea890ab859c44be461aa969ded4af25d1d28048b7067818968ea6baba528f28f,copied,,VISUAL_MASTER_READY
A00517,npcs/merchant/directions/back_left.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,back_left,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/back_left.png,15e2dd0ea47fe0e2abfc4970dd194e6843e0381cc6ec5d6572c1c775eacab754,copied,,VISUAL_MASTER_READY
A00518,npcs/merchant/directions/back_right.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,back_right,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/back_right.png,5faca16acb5379f95450f2cd61a5a9d31dd29ec6b6d5474acc8ee87401d715d3,copied,,VISUAL_MASTER_READY
A00519,npcs/merchant/directions/front.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,front,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/front.png,ddbd5c19bcb311369f851575d6828c7f8ae45b4025f4c2ddbf6b863c959418e4,copied,,VISUAL_MASTER_READY
A00520,npcs/merchant/directions/front_left.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,front_left,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/front_left.png,9de809372abe30a863c29ec50c12ac0d7e644061f1d229ff7f12ce00deadf1a2,copied,,VISUAL_MASTER_READY
A00521,npcs/merchant/directions/front_right.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,front_right,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/front_right.png,257138ada2a23c263709ac725e9f845c30861590ac72b5c367fa8d6e4295bed4,copied,,VISUAL_MASTER_READY
A00522,npcs/merchant/directions/left.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,left,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/left.png,e19b63ec73877eb1b232706d485678714b44bdaa9d519ecff957d831c3596e95,copied,,VISUAL_MASTER_READY
A00523,npcs/merchant/directions/right.png,npcs,merchant,PRODUCTION_DIRECTION,merchant,right,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/right.png,72dd98fad983d8a789e1fda4351baede8dc215bf2a949ebe09e12da77daa6a9b,copied,,VISUAL_MASTER_READY
A00524,npcs/merchants/master.png,npcs,merchants,MASTER,merchants,,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/master.png,b50b79c4c6ebf00b6f8dc4c8f004b6bde3689180d9ecfe0bed4ad79d2687aaf2,copied,,VISUAL_MASTER_ADJUST
A00525,npcs\blacksmith/kit58_master.png,npcs,blacksmith,MASTER,blacksmith,,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/58_blacksmith_8_directions/master.png,5236eb6ab898598cbce8aef8ce706d8465193748ffb22ef5adfd0f680451c155,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00526,npcs\blacksmith/kit68_master.png,npcs,blacksmith,MASTER,blacksmith,,,,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/68_blacksmith_idle_greet/source_master.png,5fd69e8d2c8c21c7bbd4d7e15496ba6a65fd21e59534c34900885facce9a473c,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00527,npcs\merchant/kit59_master.png,npcs,merchant,MASTER,merchant,,,,BRAMBLE_54_63.zip,BRAMBLE_54_63/59_merchant_8_directions/master.png,3ff08f65addf47a3a4851513da53ba6527879bb66ed0e47fbcd462ca9ad57365,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00528,npcs\merchant/kit69_master.png,npcs,merchant,MASTER,merchant,,,,BRAMBLE_ANIMATION_KITS_64_73.zip,BRAMBLE_64_73/69_merchant_idle_talk/source_master.png,58e4d734521e1d0b7c22cc52ec79fa7b758c4105d8206144ab9279d951af54a4,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00529,npcs\merchants\directions/kit46_back.png,npcs,merchants,PRODUCTION_DIRECTION,merchants,back,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/merchant_female_back.png,435ecc33b4fa926d00b6e4ca36c9ed68d8e5c9f71497e6e71ea275a9011c4420,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00530,npcs\merchants\directions/kit46_back.png,npcs,merchants,PRODUCTION_DIRECTION,merchants,back,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/merchant_male_back.png,27229efdad66b360831ce492e51e173bf62b606c837a782a7fb8c949ad18695f,cataloged,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00531,npcs\merchants\directions/kit46_front.png,npcs,merchants,PRODUCTION_DIRECTION,merchants,front,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/merchant_female_front.png,9c1751c62aa4ba11d81f7fc514b30a710c06f2910212ebd13557b09d506210fa,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00532,npcs\merchants\directions/kit46_front.png,npcs,merchants,PRODUCTION_DIRECTION,merchants,front,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/merchant_male_front.png,a1460af9ff088aa3ca090092dffcb2587ee0ce67ac6fa74226b77e804276154b,cataloged,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00533,npcs\merchants\directions/kit46_right.png,npcs,merchants,PRODUCTION_DIRECTION,merchants,right,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/merchant_female_right.png,4e047da9c447a7e1bddac3e05b348cdbffd49500a76e330e7ea28cf6d2f6b0be,cataloged,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00534,npcs\merchants\directions/kit46_right.png,npcs,merchants,PRODUCTION_DIRECTION,merchants,right,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/46_village_merchants_male_female/merchant_male_right.png,30b1e1a9154a69c567c11181c59ebae6a1867df6345861ee95c6085e34205bc4,copied,path collision resolved with kit prefix,VISUAL_MASTER_ADJUST
A00535,references/camera/hainweiler_oblique_concept.png,references,camera,PREVIEW,,,,,BRAMBLE_36_37.zip,BRAMBLE_36_37/camera_concepts/hainweiler_oblique_concept.png,d0d88f057517c8e0f07ba8b5a42684c8c75b324e56f558c05a4d61b467f999e7,copied,,VISUAL_MASTER_REFERENCE_ONLY
A00536,references/camera/nebelbruch_oblique_concept.png,references,camera,PREVIEW,,,,,BRAMBLE_36_37.zip,BRAMBLE_36_37/camera_concepts/nebelbruch_oblique_concept.png,7efa3b1b6b617f39ee9bef769cad3ce044eec0318ece31196378cdae45526720,copied,,VISUAL_MASTER_REFERENCE_ONLY
A00537,references/concepts/gameplay_landscape_concept.png,references,concepts,PREVIEW,,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/gameplay_landscape_concept.png,cbcae9c3f40a7238b9eb5c543b431aebf2df97be87a2186feba14fdc77f7a767,copied,,VISUAL_MASTER_REFERENCE_ONLY
A00538,references/concepts/gameplay_portrait_concept.png,references,concepts,PREVIEW,,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/gameplay_portrait_concept.png,8156be548a319b52eefa912c18bd38e10b7cd5ae97584b503f0d93fa90827bd0,copied,,VISUAL_MASTER_REFERENCE_ONLY
A00539,references/source_sheets/kit_12_nebelbruch_landmarks.png,references,source_sheets,SOURCE_SHEET,nebelbruch_landmarks,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/inventory_portrait_concept.png,81807e150439210b3f7704871ed471f110fe1bb27bd0b0f9c79c6487eac30013,duplicate_of_primary,CONFIRMED exact alias of kit 12 landmarks sheet; source label is false,VISUAL_MASTER_REFERENCE_ONLY
A00540,references/kit_metadata/kit_11/kit.json,references,kit_metadata,DOCUMENTATION,nebelbruch_vegetation,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/11_nebelbruch_vegetation/kit.json,6b9cf6753c9f0aeafbb76897015ae9ed29f84614f574696cb822be4977f3409f,copied,,VISUAL_MASTER_ADJUST
A00541,references/kit_metadata/kit_12/kit.json,references,kit_metadata,DOCUMENTATION,nebelbruch_landmarks,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/12_nebelbruch_landmarks/kit.json,939875272f9b464336dcfe137bd6f10b308f15238332237e76538c8f6dd02ac5,copied,,VISUAL_MASTER_ADJUST
A00542,references/kit_metadata/kit_13/kit.json,references,kit_metadata,DOCUMENTATION,alte_ruinen,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/13_alte_ruinen/kit.json,74b7c99c88c1aff3b0706edb344fcc39fb9e5ce8b96060dca79434b05555de37,copied,,VISUAL_MASTER_ADJUST
A00543,references/kit_metadata/kit_14/kit.json,references,kit_metadata,DOCUMENTATION,kupfermine,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/14_kupfermine/kit.json,ea819c9d2dc15cc7eadd6bcb00dff9fcaf53be1e6ecea817a6869a2a10476cb1,copied,,VISUAL_MASTER_ADJUST
A00544,references/kit_metadata/kit_15/kit.json,references,kit_metadata,DOCUMENTATION,kristallhoehle,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/15_kristallhoehle/kit.json,035ff8b00941a28647afb21f716f58b6859cb47454c20c1a861ed7f76da635db,copied,,VISUAL_MASTER_ADJUST
A00545,references/kit_metadata/kit_16/kit.json,references,kit_metadata,DOCUMENTATION,world_transitions,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/16_world_transitions/kit.json,9dc73a39fecbda09a2e7a091f78ac106823157c79855edf2fb4236f557ee2a71,copied,,VISUAL_MASTER_ADJUST
A00546,references/kit_metadata/kit_17/kit.json,references,kit_metadata,DOCUMENTATION,loot_chests,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/17_loot_chests/kit.json,ed6f6fbdbc4ded19ffd5c11834a7c52446b24138c2c6cb22ee48c3ef208fa1ed,copied,,VISUAL_MASTER_ADJUST
A00547,references/kit_metadata/kit_18/kit.json,references,kit_metadata,DOCUMENTATION,region_monsters,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/18_region_monsters/kit.json,9d0f6f6106214d1953dabe7c107b0e891eb3035e3347e3deebe0270ffd1b471f,copied,,VISUAL_MASTER_ADJUST
A00548,references/kit_metadata/kit_19/kit.json,references,kit_metadata,DOCUMENTATION,resources_quests,,,,BRAMBLE_KITS_11_20.zip,BRAMBLE_KITS_11_20/19_resources_quests/kit.json,6629396cc5421b6c9ea3ad83f104fb9473ce4dba2b82d929c9b00937729f9c30,copied,,VISUAL_MASTER_ADJUST
A00549,references/kit_metadata/kit_21/kit.json,references,kit_metadata,REFERENCE_ONLY,nebelbruch_vegetation,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/21_moorling_directions/kit.json,366cd9b5fb07cc7d31a33e5e758c7f54f273d17bc1cc7aa30c2aea4aba724073,copied,CONFIRMED mislabeled source metadata retained for provenance,VISUAL_MASTER_REFERENCE_ONLY
A00550,references/kit_metadata/kit_22/kit.json,references,kit_metadata,DOCUMENTATION,ruins_wisp,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/22_ruins_wisp_directions/kit.json,827f292a2f7ab301b86e2fa9c7e39672600c0098a06c7a502dc59122f664accf,copied,,VISUAL_MASTER_ADJUST
A00551,references/kit_metadata/kit_23/kit.json,references,kit_metadata,DOCUMENTATION,copper_mole,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/23_copper_mole_directions/kit.json,a20dc88d542409ac83cd58a2d6492e7ab2aa8f83535215d6339e7a653710bda0,copied,,VISUAL_MASTER_ADJUST
A00552,references/kit_metadata/kit_24/kit.json,references,kit_metadata,DOCUMENTATION,crystal_beetle,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/24_crystal_beetle_directions/kit.json,ef2beac9d2ea86f52ffa6906f85a1121cad50bc9fedfce081c8a936d7791fa89,copied,,VISUAL_MASTER_ADJUST
A00553,references/kit_metadata/kit_25/kit.json,references,kit_metadata,DOCUMENTATION,hud_frames,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/25_hud_frames/kit.json,f194d752a614d2a106138484d9067388b30d7407e05073d7cbe983ba8ff7fe78,copied,,VISUAL_MASTER_ADJUST
A00554,references/kit_metadata/kit_26/kit.json,references,kit_metadata,DOCUMENTATION,menu_frames,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/26_menu_frames/kit.json,b50904bc642acde4292fbeeebb5cc3d66bca9179e993d52a31edf2a30b0d98c9,copied,,VISUAL_MASTER_ADJUST
A00555,references/kit_metadata/kit_27/kit.json,references,kit_metadata,DOCUMENTATION,touch_controls,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/27_touch_controls/kit.json,1bbc10695375cc33627b43df7b83ff0021365f411446dcb4693367247eb322ed,copied,,VISUAL_MASTER_ADJUST
A00556,references/kit_metadata/kit_28/kit.json,references,kit_metadata,DOCUMENTATION,raid_loot_ui,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/28_raid_loot_ui/kit.json,f6e2f28b8b91e228d48fe1a2bc8ce1f39923b55b4b2f11074dbd9808986baa83,copied,,VISUAL_MASTER_ADJUST
A00557,references/kit_metadata/kit_29/kit.json,references,kit_metadata,DOCUMENTATION,world_system_ui,,,,BRAMBLE_21_29.zip,BRAMBLE_21_29/29_world_system_ui/kit.json,c5927842f4f6647c46eca9521b77aab62566776be0803f212aaaf3dc688426c6,copied,,VISUAL_MASTER_ADJUST
A00558,references/kit_metadata/kit_30/kit.json,references,kit_metadata,DOCUMENTATION,roads_riverbank,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/kit.json,17a32eb6c126cf07006efe2d73ad923cef7e95aa97bc1f0ddeb31a017d255494,copied,,VISUAL_MASTER_ADJUST
A00559,references/kit_metadata/kit_30/map_blueprint.json,references,kit_metadata,DOCUMENTATION,roads_riverbank,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/map_blueprint.json,e04c9fa66fc2f181e360a73dbe6b9baa30dd24a553ab66d3bb99c94518217ca6,copied,,VISUAL_MASTER_ADJUST
A00560,references/kit_metadata/kit_31/kit.json,references,kit_metadata,DOCUMENTATION,wilds,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/kit.json,35e96045de7a1ab65a04b1b4e454aeb27cdf616d34e02796d1262db140df248d,copied,,VISUAL_MASTER_ADJUST
A00561,references/kit_metadata/kit_32/kit.json,references,kit_metadata,DOCUMENTATION,loot_crafting,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/kit.json,f477deb2df389dfb55b953561cebc3e12b37cbb02591ac9d30b707816fa6b653,copied,,VISUAL_MASTER_ADJUST
A00562,references/kit_metadata/kit_33/kit.json,references,kit_metadata,DOCUMENTATION,rootling,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/33_rootling_directions/kit.json,7713b1667c90a4948b8350db0df30fdd5343f4806d2813ed8ce42bf4265dd737,copied,,VISUAL_MASTER_ADJUST
A00563,references/kit_metadata/kit_34/kit.json,references,kit_metadata,DOCUMENTATION,leaf_bloom_vfx,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/34_leaf_bloom_vfx/kit.json,655383a77b07288e971a769cb067f95905d9dc1cf9fb62f7cb05779b75da7eff,copied,,VISUAL_MASTER_ADJUST
A00564,references/kit_metadata/kit_35/evolution.json,references,kit_metadata,DOCUMENTATION,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution.json,9e3b90a283c52fb04ad412e746ddcd34c053426be148ec90a5f2b997d96fae85,copied,,VISUAL_MASTER_ADJUST
A00565,references/kit_metadata/kit_35/kit.json,references,kit_metadata,DOCUMENTATION,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/kit.json,2ed800f09e9550dbf8e33f837527759b76155ebf5105932faf0c50e964dbec15,copied,,VISUAL_MASTER_ADJUST
A00566,references/kit_metadata/kit_36/kit.json,references,kit_metadata,DOCUMENTATION,raised_village,,,,BRAMBLE_36_37.zip,BRAMBLE_36_37/36_raised_village/kit.json,61338a34c68b82b58ad12944d5a0a3b020f3a7074708bfab79dadcbb25882585,copied,,VISUAL_MASTER_ADJUST
A00567,references/kit_metadata/kit_37/kit.json,references,kit_metadata,DOCUMENTATION,biome,,,,BRAMBLE_36_37.zip,BRAMBLE_36_37/37_nightfall_biome/kit.json,91633e0631adc08d80e6cbd8754bda40209a9c1df5d5ba631f9fb3a9fc9a04e5,copied,,VISUAL_MASTER_ADJUST
A00568,references/kit_metadata/kit_38/kit.json,references,kit_metadata,DOCUMENTATION,ground_materials,,,,BRAMBLE_38_43.zip,BRAMBLE_38_43/38_ground_materials/kit.json,60a13b1e9c3afa2645777b789fabb09a9b8487f0d30bad54bbb0c82cd6e2f167,copied,,VISUAL_MASTER_ADJUST
A00569,references/kit_metadata/kit_39/kit.json,references,kit_metadata,DOCUMENTATION,buildings,,,,BRAMBLE_38_43.zip,BRAMBLE_38_43/39_village_buildings/kit.json,69d241c8564773d50733ac7f8b2973de5427275312c52080d302628191f4c037,copied,,VISUAL_MASTER_ADJUST
A00570,references/kit_metadata/kit_40/kit.json,references,kit_metadata,DOCUMENTATION,life,,,,BRAMBLE_38_43.zip,BRAMBLE_38_43/40_village_life/kit.json,e79e33ff5b32974732dc3031a1167169599b826cdaf43f3a7a562291a4e1a807,copied,,VISUAL_MASTER_ADJUST
A00571,references/kit_metadata/kit_41/kit.json,references,kit_metadata,DOCUMENTATION,buildings,,,,BRAMBLE_38_43.zip,BRAMBLE_38_43/41_nightfall_buildings/kit.json,702cc3a0d629614afaec4319add3b6c64387bbac38eb021aa98d17c22e786d94,copied,,VISUAL_MASTER_ADJUST
A00572,references/kit_metadata/kit_42/kit.json,references,kit_metadata,DOCUMENTATION,lantern_moth,,,,BRAMBLE_38_43.zip,BRAMBLE_38_43/42_lantern_moth_directions/kit.json,79b518886b87826a633d1d73bccb2dfb3e234ccc57ac3b7a01362d4f9cc357cf,copied,,VISUAL_MASTER_ADJUST
A00573,references/kit_metadata/kit_43/kit.json,references,kit_metadata,DOCUMENTATION,moss_guardian,,,,BRAMBLE_38_43.zip,BRAMBLE_38_43/43_moss_guardian_male_female/kit.json,087037509e7db25009c4a6884e581734da521206939b4b06d6607bebec1b628d,copied,,VISUAL_MASTER_ADJUST
A00574,references/kit_metadata/kit_44/kit.json,references,kit_metadata,DOCUMENTATION,cliff_modules,,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/44_autumn_cliff_modules/kit.json,aee2189398255c75014e28da7cf247258ff52d80390fee1a664eb9686a4478b8,copied,,VISUAL_MASTER_ADJUST
